dep;semaine;sursaud_cl_age_corona;Nbre_pass_Corona;Nbre_pass_tot;Nbre_hospit_Corona;Nbre_acte_corona;Nbre_acte_tot
90;2020-S13;B;54;207;9;;
90;2020-S13;C;74;206;43;;
90;2020-S13;D;56;106;40;;
90;2020-S13;E;75;184;57;;
90;2020-S14;0;173;634;110;;
90;2020-S14;A;0;29;0;;
90;2020-S14;B;41;188;9;;
90;2020-S14;C;44;161;24;;
90;2020-S14;D;34;105;26;;
90;2020-S14;E;54;151;51;;
90;2020-S15;0;100;695;49;;
90;2020-S15;A;0;38;0;;
90;2020-S15;B;24;197;4;;
90;2020-S15;C;32;176;10;;
90;2020-S15;D;12;104;9;;
90;2020-S15;E;32;180;26;;
90;2020-S16;0;72;714;31;;
90;2020-S16;A;0;50;0;;
90;2020-S16;B;17;193;1;;
90;2020-S16;C;21;168;3;;
90;2020-S16;D;11;116;8;;
90;2020-S16;E;23;187;19;;
90;2020-S17;0;57;683;35;;
90;2020-S17;A;0;35;0;;
90;2020-S17;B;8;191;0;;
90;2020-S17;C;15;171;4;;
90;2020-S17;D;11;121;9;;
90;2020-S17;E;23;165;22;;
91;2020-S10;0;22;4365;4;1;1175
91;2020-S10;A;0;768;0;0;526
91;2020-S10;B;12;2001;1;1;370
91;2020-S10;C;5;867;0;0;157
91;2020-S10;D;2;302;1;0;45
91;2020-S10;E;3;427;2;0;77
91;2020-S11;0;147;4128;38;6;1079
91;2020-S11;A;1;692;0;0;443
91;2020-S11;B;68;1925;8;3;358
91;2020-S11;C;41;863;14;2;171
91;2020-S11;D;4;248;1;0;35
91;2020-S11;E;33;399;15;1;72
91;2020-S12;0;537;3015;131;149;1017
91;2020-S12;A;2;290;0;24;297
91;2020-S12;B;266;1388;41;79;390
91;2020-S12;C;186;789;53;36;207
91;2020-S12;D;36;209;18;6;58
91;2020-S12;E;47;339;19;4;65
91;2020-S13;0;868;2932;276;218;986
91;2020-S13;A;8;192;0;17;165
91;2020-S13;B;349;1329;68;105;384
91;2020-S13;C;321;863;109;72;247
91;2020-S13;D;87;228;40;11;73
91;2020-S13;E;103;320;59;13;117
91;2020-S14;0;700;2630;215;187;890
91;2020-S14;A;3;193;0;10;144
91;2020-S14;B;268;1124;34;85;319
91;2020-S14;C;264;782;75;74;226
91;2020-S14;D;77;220;46;9;77
91;2020-S14;E;88;311;60;9;124
91;2020-S15;0;474;2553;146;136;765
91;2020-S15;A;7;207;1;7;114
91;2020-S15;B;167;1089;21;68;272
91;2020-S15;C;154;700;46;35;151
91;2020-S15;D;63;221;31;8;73
91;2020-S15;E;83;336;47;18;155
91;2020-S16;0;298;2525;105;69;672
91;2020-S16;A;5;229;1;2;105
91;2020-S16;B;96;1065;18;37;221
91;2020-S16;C;95;673;30;18;143
91;2020-S16;D;37;225;22;4;62
91;2020-S16;E;64;332;34;8;141
91;2020-S17;0;245;2641;85;47;637
91;2020-S17;A;0;242;0;5;109
91;2020-S17;B;88;1193;12;24;211
91;2020-S17;C;78;631;22;8;133
91;2020-S17;D;25;204;14;6;58
91;2020-S17;E;54;371;37;4;126
92;2020-S10;0;21;6574;13;;
92;2020-S10;A;5;2132;5;;
92;2020-S10;B;7;2487;2;;
92;2020-S10;C;2;1019;1;;
92;2020-S10;D;3;347;2;;
92;2020-S10;E;4;589;3;;
92;2020-S11;0;161;6241;46;;
92;2020-S11;A;0;1900;0;;
92;2020-S11;B;80;2397;14;;
92;2020-S11;C;45;1084;12;;
92;2020-S11;D;14;335;6;;
92;2020-S11;E;22;525;14;;
92;2020-S12;0;388;3811;117;;
92;2020-S12;A;6;840;1;;
92;2020-S12;B;146;1452;13;;
92;2020-S12;C;126;844;29;;
92;2020-S12;D;48;285;26;;
92;2020-S12;E;62;390;48;;
92;2020-S13;0;867;3777;283;;
92;2020-S13;A;14;582;2;;
92;2020-S13;B;338;1436;28;;
92;2020-S13;C;301;1005;102;;
92;2020-S13;D;105;312;64;;
92;2020-S13;E;109;442;87;;
92;2020-S14;0;768;3427;269;;
92;2020-S14;A;13;516;0;;
92;2020-S14;B;259;1275;30;;
92;2020-S14;C;252;870;72;;
92;2020-S14;D;103;327;63;;
92;2020-S14;E;141;439;104;;
92;2020-S15;0;558;3368;170;;
92;2020-S15;A;19;598;1;;
92;2020-S15;B;197;1184;14;;
92;2020-S15;C;189;823;48;;
92;2020-S15;D;68;303;39;;
92;2020-S15;E;85;460;68;;
92;2020-S16;0;330;3334;84;;
92;2020-S16;A;8;628;0;;
92;2020-S16;B;117;1216;8;;
92;2020-S16;C;121;812;21;;
92;2020-S16;D;29;279;14;;
92;2020-S16;E;55;399;41;;
92;2020-S17;0;226;3298;45;;
92;2020-S17;A;6;632;2;;
92;2020-S17;B;84;1216;8;;
92;2020-S17;C;85;748;13;;
92;2020-S17;D;20;254;5;;
92;2020-S17;E;31;447;17;;
93;2020-S10;0;12;6899;6;;
93;2020-S10;A;1;1848;0;;
93;2020-S10;B;3;2994;0;;
93;2020-S10;C;6;1236;5;;
93;2020-S10;D;0;400;0;;
93;2020-S10;E;2;421;1;;
93;2020-S11;0;68;7180;14;;
93;2020-S11;A;4;1765;0;;
93;2020-S11;B;33;3334;5;;
93;2020-S11;C;20;1326;4;;
93;2020-S11;D;4;353;1;;
93;2020-S11;E;7;402;4;;
93;2020-S12;0;555;5208;98;;
93;2020-S12;A;12;772;1;;
93;2020-S12;B;286;2536;21;;
93;2020-S12;C;178;1272;37;;
93;2020-S12;D;45;308;19;;
93;2020-S12;E;34;320;20;;
93;2020-S13;0;1241;5049;317;;
93;2020-S13;A;7;528;1;;
93;2020-S13;B;506;2210;51;;
93;2020-S13;C;475;1484;118;;
93;2020-S13;D;157;434;77;;
93;2020-S13;E;96;393;70;;
93;2020-S14;0;1074;4074;380;;
93;2020-S14;A;9;385;6;;
93;2020-S14;B;389;1716;63;;
93;2020-S14;C;418;1196;152;;
93;2020-S14;D;138;385;76;;
93;2020-S14;E;120;392;83;;
93;2020-S15;0;785;3629;273;;
93;2020-S15;A;8;453;1;;
93;2020-S15;B;276;1469;35;;
93;2020-S15;C;297;1018;98;;
93;2020-S15;D;90;295;53;;
93;2020-S15;E;114;393;86;;
93;2020-S16;0;432;3489;122;;
93;2020-S16;A;2;432;0;;
93;2020-S16;B;180;1612;18;;
93;2020-S16;C;122;817;25;;
93;2020-S16;D;53;287;28;;
93;2020-S16;E;75;341;51;;
93;2020-S17;0;300;3700;63;;
93;2020-S17;A;2;573;0;;
93;2020-S17;B;124;1605;8;;
93;2020-S17;C;104;907;15;;
93;2020-S17;D;29;275;12;;
93;2020-S17;E;41;339;28;;
94;2020-S10;0;38;7175;20;;
94;2020-S10;A;0;1841;0;;
94;2020-S10;B;19;2931;6;;
94;2020-S10;C;6;1285;3;;
94;2020-S10;D;2;425;1;;
94;2020-S10;E;11;693;10;;
94;2020-S11;0;399;6916;125;;
94;2020-S11;A;0;1638;0;;
94;2020-S11;B;216;2909;28;;
94;2020-S11;C;109;1340;42;;
94;2020-S11;D;27;421;16;;
94;2020-S11;E;47;607;39;;
94;2020-S12;0;864;5025;342;;
94;2020-S12;A;10;701;2;;
94;2020-S12;B;401;2182;99;;
94;2020-S12;C;290;1280;128;;
94;2020-S12;D;76;371;45;;
94;2020-S12;E;87;491;68;;
94;2020-S13;0;1816;5149;726;;
94;2020-S13;A;12;532;4;;
94;2020-S13;B;731;2099;130;;
94;2020-S13;C;696;1518;319;;
94;2020-S13;D;192;462;127;;
94;2020-S13;E;185;538;146;;
94;2020-S14;0;1522;4596;657;;
94;2020-S14;A;7;507;3;;
94;2020-S14;B;577;1781;116;;
94;2020-S14;C;578;1346;271;;
94;2020-S14;D;159;403;112;;
94;2020-S14;E;201;559;155;;
94;2020-S15;0;932;4214;424;;
94;2020-S15;A;5;492;0;;
94;2020-S15;B;332;1670;71;;
94;2020-S15;C;288;1092;124;;
94;2020-S15;D;117;370;81;;
94;2020-S15;E;190;590;148;;
94;2020-S16;0;574;4058;235;;
94;2020-S16;A;8;534;2;;
94;2020-S16;B;221;1616;36;;
94;2020-S16;C;185;1059;70;;
94;2020-S16;D;51;320;35;;
94;2020-S16;E;109;529;92;;
94;2020-S17;0;410;4350;155;;
94;2020-S17;A;2;607;1;;
94;2020-S17;B;157;1751;22;;
94;2020-S17;C;140;1094;49;;
94;2020-S17;D;32;367;18;;
94;2020-S17;E;79;531;65;;
95;2020-S10;0;14;6008;2;16;2573
95;2020-S10;A;0;1794;0;2;1109
95;2020-S10;B;11;2349;0;10;980
95;2020-S10;C;2;1023;1;3;334
95;2020-S10;D;0;303;0;1;63
95;2020-S10;E;1;539;1;0;85
95;2020-S11;0;387;6600;133;117;2222
95;2020-S11;A;6;1943;3;16;874
95;2020-S11;B;188;2637;28;73;935
95;2020-S11;C;125;1100;45;24;293
95;2020-S11;D;33;363;25;3;50
95;2020-S11;E;35;556;32;1;70
95;2020-S12;0;871;4288;294;424;2250
95;2020-S12;A;15;781;4;49;645
95;2020-S12;B;375;1792;37;248;1011
95;2020-S12;C;312;1018;126;100;416
95;2020-S12;D;96;341;61;17;87
95;2020-S12;E;73;356;66;10;90
95;2020-S13;0;1722;4448;627;410;1561
95;2020-S13;A;12;539;7;21;330
95;2020-S13;B;711;1844;115;220;715
95;2020-S13;C;657;1305;250;120;309
95;2020-S13;D;186;366;130;29;95
95;2020-S13;E;156;394;125;20;112
95;2020-S14;0;1561;3941;559;331;1396
95;2020-S14;A;20;506;3;21;247
95;2020-S14;B;576;1491;67;161;566
95;2020-S14;C;603;1159;232;94;327
95;2020-S14;D;189;373;121;22;96
95;2020-S14;E;173;412;136;33;160
95;2020-S15;0;989;3467;373;161;1200
95;2020-S15;A;12;525;4;9;234
95;2020-S15;B;381;1346;51;76;476
95;2020-S15;C;340;887;111;42;247
95;2020-S15;D;107;283;79;9;74
95;2020-S15;E;149;426;128;25;169
95;2020-S16;0;560;3396;196;108;1165
95;2020-S16;A;5;525;0;10;257
95;2020-S16;B;229;1346;25;57;449
95;2020-S16;C;182;826;63;23;249
95;2020-S16;D;55;278;36;3;60
95;2020-S16;E;89;421;72;15;150
95;2020-S17;0;483;3457;129;67;1042
95;2020-S17;A;10;640;3;5;238
95;2020-S17;B;219;1356;19;46;408
95;2020-S17;C;158;821;31;10;206
95;2020-S17;D;38;252;27;1;71
95;2020-S17;E;58;388;49;5;119
971;2020-S10;0;0;1745;0;;
971;2020-S10;A;0;476;0;;
971;2020-S10;B;0;597;0;;
971;2020-S10;C;0;341;0;;
971;2020-S10;D;0;148;0;;
971;2020-S10;E;0;183;0;;
971;2020-S11;0;0;1771;0;;
971;2020-S11;A;0;507;0;;
971;2020-S11;B;0;617;0;;
971;2020-S11;C;0;344;0;;
971;2020-S11;D;0;126;0;;
971;2020-S11;E;0;177;0;;
971;2020-S12;0;5;1040;3;;
971;2020-S12;A;0;246;0;;
971;2020-S12;B;2;393;0;;
971;2020-S12;C;1;199;1;;
971;2020-S12;D;0;91;0;;
971;2020-S12;E;2;111;2;;
971;2020-S13;0;28;983;11;;
971;2020-S13;A;1;150;0;;
971;2020-S13;B;14;385;1;;
971;2020-S13;C;9;228;6;;
971;2020-S13;D;2;88;2;;
971;2020-S13;E;2;132;2;;
971;2020-S14;0;42;996;20;;
971;2020-S14;A;6;131;1;;
971;2020-S14;B;9;412;3;;
971;2020-S14;C;13;230;9;;
971;2020-S14;D;6;96;2;;
971;2020-S14;E;8;127;5;;
971;2020-S15;0;50;917;25;;
971;2020-S15;A;11;134;3;;
971;2020-S15;B;7;368;2;;
971;2020-S15;C;15;205;5;;
971;2020-S15;D;6;101;4;;
971;2020-S15;E;11;109;11;;
971;2020-S16;0;26;958;15;;
971;2020-S16;A;1;152;0;;
971;2020-S16;B;10;397;4;;
971;2020-S16;C;5;192;3;;
971;2020-S16;D;6;90;5;;
971;2020-S16;E;4;127;3;;
971;2020-S17;0;34;1062;12;;
971;2020-S17;A;4;160;2;;
971;2020-S17;B;9;409;2;;
971;2020-S17;C;7;255;1;;
971;2020-S17;D;5;106;2;;
971;2020-S17;E;9;132;5;;
972;2020-S10;0;;;;0;1014
972;2020-S10;A;;;;0;217
972;2020-S10;B;;;;0;391
972;2020-S10;C;;;;0;196
972;2020-S10;D;;;;0;72
972;2020-S10;E;;;;0;138
972;2020-S11;0;;;;0;973
972;2020-S11;A;;;;0;268
972;2020-S11;B;;;;0;282
972;2020-S11;C;;;;0;197
972;2020-S11;D;;;;0;82
972;2020-S11;E;;;;0;144
972;2020-S12;0;;;;0;810
972;2020-S12;A;;;;0;193
972;2020-S12;B;;;;0;226
972;2020-S12;C;;;;0;174
972;2020-S12;D;;;;0;85
972;2020-S12;E;;;;0;132
972;2020-S13;0;;;;13;710
972;2020-S13;A;;;;3;99
972;2020-S13;B;;;;9;223
972;2020-S13;C;;;;1;167
972;2020-S13;D;;;;0;82
972;2020-S13;E;;;;0;139
972;2020-S14;0;;;;35;680
972;2020-S14;A;;;;3;92
972;2020-S14;B;;;;11;169
972;2020-S14;C;;;;15;180
972;2020-S14;D;;;;3;75
972;2020-S14;E;;;;3;164
972;2020-S15;0;;;;26;681
972;2020-S15;A;;;;4;80
972;2020-S15;B;;;;10;195
972;2020-S15;C;;;;5;154
972;2020-S15;D;;;;2;90
972;2020-S15;E;;;;5;162
972;2020-S16;0;;;;24;676
972;2020-S16;A;;;;0;77
972;2020-S16;B;;;;16;177
972;2020-S16;C;;;;5;176
972;2020-S16;D;;;;1;75
972;2020-S16;E;;;;2;171
972;2020-S17;0;;;;16;615
972;2020-S17;A;;;;4;75
972;2020-S17;B;;;;7;176
972;2020-S17;C;;;;4;138
972;2020-S17;D;;;;0;87
972;2020-S17;E;;;;1;139
973;2020-S10;0;1;2019;0;;
973;2020-S10;A;0;691;0;;
973;2020-S10;B;1;848;0;;
973;2020-S10;C;0;359;0;;
973;2020-S10;D;0;61;0;;
973;2020-S10;E;0;60;0;;
973;2020-S11;0;0;1893;0;;
973;2020-S11;A;0;621;0;;
973;2020-S11;B;0;826;0;;
973;2020-S11;C;0;324;0;;
973;2020-S11;D;0;66;0;;
973;2020-S11;E;0;56;0;;
973;2020-S12;0;2;1291;0;;
973;2020-S12;A;0;375;0;;
973;2020-S12;B;2;595;0;;
973;2020-S12;C;0;219;0;;
973;2020-S12;D;0;57;0;;
973;2020-S12;E;0;45;0;;
973;2020-S13;0;6;1062;1;;
973;2020-S13;A;1;252;0;;
973;2020-S13;B;1;504;0;;
973;2020-S13;C;3;206;0;;
973;2020-S13;D;1;58;1;;
973;2020-S13;E;0;42;0;;
973;2020-S14;0;17;1014;4;;
973;2020-S14;A;0;209;0;;
973;2020-S14;B;9;509;1;;
973;2020-S14;C;8;211;3;;
973;2020-S14;D;0;45;0;;
973;2020-S14;E;0;40;0;;
973;2020-S15;0;14;968;5;;
973;2020-S15;A;2;202;1;;
973;2020-S15;B;6;512;1;;
973;2020-S15;C;3;183;0;;
973;2020-S15;D;2;41;2;;
973;2020-S15;E;1;30;1;;
973;2020-S16;0;;;;;
973;2020-S16;A;;;;;
973;2020-S16;B;;;;;
973;2020-S16;C;;;;;
973;2020-S16;D;;;;;
973;2020-S16;E;;;;;
973;2020-S17;0;;;;;
973;2020-S17;A;;;;;
973;2020-S17;B;;;;;
973;2020-S17;C;;;;;
973;2020-S17;D;;;;;
973;2020-S17;E;;;;;
974;2020-S10;0;5;3654;5;;
974;2020-S10;A;1;944;1;;
974;2020-S10;B;2;1301;2;;
974;2020-S10;C;2;809;2;;
974;2020-S10;D;0;288;0;;
974;2020-S10;E;0;312;0;;
974;2020-S11;0;51;3454;48;;
974;2020-S11;A;4;904;4;;
974;2020-S11;B;21;1195;19;;
974;2020-S11;C;17;740;16;;
974;2020-S11;D;7;262;7;;
974;2020-S11;E;2;353;2;;
974;2020-S12;0;3;2294;1;;
974;2020-S12;A;0;530;0;;
974;2020-S12;B;2;731;1;;
974;2020-S12;C;1;550;0;;
974;2020-S12;D;0;226;0;;
974;2020-S12;E;0;257;0;;
974;2020-S13;0;40;1833;21;;
974;2020-S13;A;1;352;0;;
974;2020-S13;B;15;636;6;;
974;2020-S13;C;17;478;9;;
974;2020-S13;D;2;162;2;;
974;2020-S13;E;5;205;4;;
974;2020-S14;0;46;1812;34;;
974;2020-S14;A;4;265;1;;
974;2020-S14;B;10;674;6;;
974;2020-S14;C;16;483;12;;
974;2020-S14;D;6;182;6;;
974;2020-S14;E;10;208;9;;
974;2020-S15;0;59;2061;37;;
974;2020-S15;A;3;311;2;;
974;2020-S15;B;15;727;10;;
974;2020-S15;C;26;573;11;;
974;2020-S15;D;5;210;5;;
974;2020-S15;E;10;240;9;;
974;2020-S16;0;22;2196;12;;
974;2020-S16;A;2;312;1;;
974;2020-S16;B;10;794;5;;
974;2020-S16;C;4;585;0;;
974;2020-S16;D;3;239;3;;
974;2020-S16;E;3;266;3;;
974;2020-S17;0;12;2264;7;;
974;2020-S17;A;0;318;0;;
974;2020-S17;B;6;795;3;;
974;2020-S17;C;3;618;1;;
974;2020-S17;D;0;237;0;;
974;2020-S17;E;3;296;3;;
975;2020-S10;0;;;;;
975;2020-S10;A;;;;;
975;2020-S10;B;;;;;
975;2020-S10;C;;;;;
975;2020-S10;D;;;;;
975;2020-S10;E;;;;;
975;2020-S11;0;;;;;
975;2020-S11;A;;;;;
975;2020-S11;B;;;;;
975;2020-S11;C;;;;;
975;2020-S11;D;;;;;
975;2020-S11;E;;;;;
975;2020-S12;0;;;;;
975;2020-S12;A;;;;;
975;2020-S12;B;;;;;
975;2020-S12;C;;;;;
975;2020-S12;D;;;;;
975;2020-S12;E;;;;;
975;2020-S13;0;;;;;
975;2020-S13;A;;;;;
975;2020-S13;B;;;;;
975;2020-S13;C;;;;;
975;2020-S13;D;;;;;
975;2020-S13;E;;;;;
975;2020-S14;0;;;;;
975;2020-S14;A;;;;;
975;2020-S14;B;;;;;
975;2020-S14;C;;;;;
975;2020-S14;D;;;;;
975;2020-S14;E;;;;;
975;2020-S15;0;;;;;
975;2020-S15;A;;;;;
975;2020-S15;B;;;;;
975;2020-S15;C;;;;;
975;2020-S15;D;;;;;
975;2020-S15;E;;;;;
975;2020-S16;0;;;;;
975;2020-S16;A;;;;;
975;2020-S16;B;;;;;
975;2020-S16;C;;;;;
975;2020-S16;D;;;;;
975;2020-S16;E;;;;;
975;2020-S17;0;;;;;
975;2020-S17;A;;;;;
975;2020-S17;B;;;;;
975;2020-S17;C;;;;;
975;2020-S17;D;;;;;
975;2020-S17;E;;;;;
976;2020-S10;0;0;892;0;;
976;2020-S10;A;0;350;0;;
976;2020-S10;B;0;360;0;;
976;2020-S10;C;0;133;0;;
976;2020-S10;D;0;29;0;;
976;2020-S10;E;0;20;0;;
976;2020-S11;0;0;894;0;;
976;2020-S11;A;0;340;0;;
976;2020-S11;B;0;377;0;;
976;2020-S11;C;0;117;0;;
976;2020-S11;D;0;33;0;;
976;2020-S11;E;0;27;0;;
976;2020-S12;0;8;655;1;;
976;2020-S12;A;0;229;0;;
976;2020-S12;B;4;266;0;;
976;2020-S12;C;3;116;1;;
976;2020-S12;D;1;34;0;;
976;2020-S12;E;0;10;0;;
976;2020-S13;0;61;469;9;;
976;2020-S13;A;5;119;0;;
976;2020-S13;B;34;228;5;;
976;2020-S13;C;16;88;2;;
976;2020-S13;D;4;26;1;;
976;2020-S13;E;2;8;1;;
976;2020-S14;0;68;593;16;;
976;2020-S14;A;3;148;1;;
976;2020-S14;B;36;277;4;;
976;2020-S14;C;23;116;7;;
976;2020-S14;D;5;30;3;;
976;2020-S14;E;1;22;1;;
976;2020-S15;0;65;589;24;;
976;2020-S15;A;5;138;5;;
976;2020-S15;B;31;285;5;;
976;2020-S15;C;19;117;6;;
976;2020-S15;D;6;33;5;;
976;2020-S15;E;4;16;3;;
976;2020-S16;0;76;695;20;;
976;2020-S16;A;5;180;2;;
976;2020-S16;B;47;352;9;;
976;2020-S16;C;17;117;3;;
976;2020-S16;D;4;23;3;;
976;2020-S16;E;3;23;3;;
976;2020-S17;0;99;699;18;;
976;2020-S17;A;0;171;0;;
976;2020-S17;B;64;343;6;;
976;2020-S17;C;28;139;9;;
976;2020-S17;D;3;27;1;;
976;2020-S17;E;4;19;2;;
977;2020-S10;0;0;159;0;;
977;2020-S10;A;0;15;0;;
977;2020-S10;B;0;84;0;;
977;2020-S10;C;0;53;0;;
977;2020-S10;D;0;2;0;;
977;2020-S10;E;0;5;0;;
977;2020-S11;0;0;178;0;;
977;2020-S11;A;0;15;0;;
977;2020-S11;B;0;88;0;;
977;2020-S11;C;0;49;0;;
977;2020-S11;D;0;12;0;;
977;2020-S11;E;0;14;0;;
977;2020-S12;0;0;96;0;;
977;2020-S12;A;0;4;0;;
977;2020-S12;B;0;44;0;;
977;2020-S12;C;0;37;0;;
977;2020-S12;D;0;6;0;;
977;2020-S12;E;0;5;0;;
977;2020-S13;0;1;80;1;;
977;2020-S13;A;0;9;0;;
977;2020-S13;B;1;39;1;;
977;2020-S13;C;0;28;0;;
977;2020-S13;D;0;3;0;;
977;2020-S13;E;0;1;0;;
977;2020-S14;0;2;80;2;;
977;2020-S14;A;0;11;0;;
977;2020-S14;B;1;36;1;;
977;2020-S14;C;1;21;1;;
977;2020-S14;D;0;4;0;;
977;2020-S14;E;0;8;0;;
977;2020-S15;0;3;83;0;;
977;2020-S15;A;0;4;0;;
977;2020-S15;B;2;35;0;;
977;2020-S15;C;1;34;0;;
977;2020-S15;D;0;4;0;;
977;2020-S15;E;0;6;0;;
977;2020-S16;0;29;103;0;;
977;2020-S16;A;0;8;0;;
977;2020-S16;B;21;48;0;;
977;2020-S16;C;8;38;0;;
977;2020-S16;D;0;4;0;;
977;2020-S16;E;0;5;0;;
977;2020-S17;0;1;104;0;;
977;2020-S17;A;0;5;0;;
977;2020-S17;B;1;39;0;;
977;2020-S17;C;0;44;0;;
977;2020-S17;D;0;10;0;;
977;2020-S17;E;0;6;0;;
978;2020-S10;0;0;203;0;;
978;2020-S10;A;0;44;0;;
978;2020-S10;B;0;95;0;;
978;2020-S10;C;0;41;0;;
978;2020-S10;D;0;12;0;;
978;2020-S10;E;0;11;0;;
978;2020-S11;0;2;221;0;;
978;2020-S11;A;1;48;0;;
978;2020-S11;B;1;101;0;;
978;2020-S11;C;0;51;0;;
978;2020-S11;D;0;11;0;;
978;2020-S11;E;0;10;0;;
978;2020-S12;0;3;99;0;;
978;2020-S12;A;0;20;0;;
978;2020-S12;B;3;45;0;;
978;2020-S12;C;0;23;0;;
978;2020-S12;D;0;4;0;;
978;2020-S12;E;0;7;0;;
978;2020-S13;0;12;67;8;;
978;2020-S13;A;1;6;1;;
978;2020-S13;B;0;26;0;;
978;2020-S13;C;10;25;6;;
978;2020-S13;D;1;8;1;;
978;2020-S13;E;0;2;0;;
978;2020-S14;0;5;88;4;;
978;2020-S14;A;0;8;0;;
978;2020-S14;B;3;44;2;;
978;2020-S14;C;2;22;2;;
978;2020-S14;D;0;7;0;;
978;2020-S14;E;0;7;0;;
978;2020-S15;0;1;91;1;;
978;2020-S15;A;0;12;0;;
978;2020-S15;B;0;46;0;;
978;2020-S15;C;1;23;1;;
978;2020-S15;D;0;9;0;;
978;2020-S15;E;0;1;0;;
978;2020-S16;0;2;90;1;;
978;2020-S16;A;1;13;1;;
978;2020-S16;B;0;50;0;;
978;2020-S16;C;1;19;0;;
978;2020-S16;D;0;6;0;;
978;2020-S16;E;0;2;0;;
978;2020-S17;0;0;86;0;;
978;2020-S17;A;0;18;0;;
978;2020-S17;B;0;38;0;;
978;2020-S17;C;0;24;0;;
978;2020-S17;D;0;4;0;;
978;2020-S17;E;0;2;0;;
